x,y,z
0.1038673459,0.1038673459,0.1038673459
0.1041578954,0.1041578954,0.1041578954
0.1044638843,0.1044638843,0.1044638843
0.1047857918,0.1047857918,0.1047857918
0.1051241007,0.1051241007,0.1051241007
0.1054792967,0.1054792967,0.1054792967
0.1058518684,0.1058518684,0.1058518684
0.106242307,0.106242307,0.106242307
0.1066511065,0.1066511065,0.1066511065
0.1070787631,0.1070787631,0.1070787631
0.1075257751,0.1075257751,0.1075257751
0.107992643,0.107992643,0.107992643
0.1084798691,0.1084798691,0.1084798691
0.1089879572,0.1089879572,0.1089879572
0.1095174128,0.1095174128,0.1095174128
0.1100687427,0.1100687427,0.1100687427
0.1106424547,0.1106424547,0.1106424547
0.111239058,0.111239058,0.111239058
0.1118590622,0.1118590622,0.1118590622
0.1125029778,0.1125029778,0.1125029778
0.113171316,0.113171316,0.113171316
0.1138645881,0.1138645881,0.1138645881
0.1145833057,0.1145833057,0.1145833057
0.1153279805,0.1153279805,0.1153279805
0.116099124,0.116099124,0.116099124
0.1168972478,0.1168972478,0.1168972478
0.1177228626,0.1177228626,0.1177228626
0.1185764791,0.1185764791,0.1185764791
0.1194586068,0.1194586068,0.1194586068
0.1203697547,0.1203697547,0.1203697547
0.1213104309,0.1213104309,0.1213104309
0.122281142,0.122281142,0.122281142
0.1232823937,0.1232823937,0.1232823937
0.1243146902,0.1243146902,0.1243146902
0.1253785342,0.1253785342,0.1253785342
0.1264744266,0.1264744266,0.1264744266
0.1276028666,0.1276028666,0.1276028666
0.1287643516,0.1287643516,0.1287643516
0.1299593767,0.1299593767,0.1299593767
0.1311884349,0.1311884349,0.1311884349
0.1324520169,0.1324520169,0.1324520169
0.1337506109,0.1337506109,0.1337506109
0.1350847027,0.1350847027,0.1350847027
0.1364547751,0.1364547751,0.1364547751
0.1378613084,0.1378613084,0.1378613084
0.1393047798,0.1393047798,0.1393047798
0.1407856634,0.1407856634,0.1407856634
0.1423044301,0.1423044301,0.1423044301
0.1438615478,0.1438615478,0.1438615478
0.1454574806,0.1454574806,0.1454574806
0.1470926893,0.1470926893,0.1470926893
0.1487676311,0.1487676311,0.1487676311
0.1504827594,0.1504827594,0.1504827594
0.1522385236,0.1522385236,0.1522385236
0.1540353695,0.1540353695,0.1540353695
0.1558737385,0.1558737385,0.1558737385
0.1577540679,0.1577540679,0.1577540679
0.159676791,0.159676791,0.159676791
0.1616423363,0.1616423363,0.1616423363
0.1636511283,0.1636511283,0.1636511283
0.1657035865,0.1657035865,0.1657035865
0.167800126,0.167800126,0.167800126
0.1699411572,0.1699411572,0.1699411572
0.1721270853,0.1721270853,0.1721270853
0.174358311,0.174358311,0.174358311
0.1766352297,0.1766352297,0.1766352297
0.1789582318,0.1789582318,0.1789582318
0.1813277023,0.1813277023,0.1813277023
0.1837440211,0.1837440211,0.1837440211
0.1862075628,0.1862075628,0.1862075628
0.1887186962,0.1887186962,0.1887186962
0.191277785,0.191277785,0.191277785
0.1938851869,0.1938851869,0.1938851869
0.1965412542,0.1965412542,0.1965412542
0.1992463331,0.1992463331,0.1992463331
0.2020007643,0.2020007643,0.2020007643
0.2048048823,0.2048048823,0.2048048823
0.2076590159,0.2076590159,0.2076590159
0.2105634875,0.2105634875,0.2105634875
0.2135186136,0.2135186136,0.2135186136
0.2165247044,0.2165247044,0.2165247044
0.219582064,0.219582064,0.219582064
0.2226909898,0.2226909898,0.2226909898
0.2258517733,0.2258517733,0.2258517733
0.2290646991,0.2290646991,0.2290646991
0.2323300456,0.2323300456,0.2323300456
0.2356480845,0.2356480845,0.2356480845
0.2390190809,0.2390190809,0.2390190809
0.2424432931,0.2424432931,0.2424432931
0.2459209728,0.2459209728,0.2459209728
0.2494523649,0.2494523649,0.2494523649
0.2530377075,0.2530377075,0.2530377075
0.2566772317,0.2566772317,0.2566772317
0.2603711617,0.2603711617,0.2603711617
0.2641197147,0.2641197147,0.2641197147
0.267923101,0.267923101,0.267923101
0.2717815237,0.2717815237,0.2717815237
0.2756951788,0.2756951788,0.2756951788
0.2796642553,0.2796642553,0.2796642553
0.2836889347,0.2836889347,0.2836889347
0.2877693915,0.2877693915,0.2877693915
0.2919057931,0.2919057931,0.2919057931
0.2960982992,0.2960982992,0.2960982992
0.3003470625,0.3003470625,0.3003470625
0.3046522282,0.3046522282,0.3046522282
0.3090139341,0.3090139341,0.3090139341
0.3134323107,0.3134323107,0.3134323107
0.3179074809,0.3179074809,0.3179074809
0.3224395603,0.3224395603,0.3224395603
0.327028657,0.327028657,0.327028657
0.3316748713,0.3316748713,0.3316748713
0.3363782964,0.3363782964,0.3363782964
0.3411390176,0.3411390176,0.3411390176
0.3459571129,0.3459571129,0.3459571129
0.3508326525,0.3508326525,0.3508326525
0.3557656992,0.3557656992,0.3557656992
0.360756308,0.360756308,0.360756308
0.3658045265,0.3658045265,0.3658045265
0.3709103944,0.3709103944,0.3709103944
0.376073944,0.376073944,0.376073944
0.3812951999,0.3812951999,0.3812951999
0.386574179,0.386574179,0.386574179
0.3919108905,0.3919108905,0.3919108905
0.397305336,0.397305336,0.397305336
0.4027575096,0.4027575096,0.4027575096
0.4082673976,0.4082673976,0.4082673976
0.4138349786,0.4138349786,0.4138349786
0.4194602236,0.4194602236,0.4194602236
0.425143096,0.425143096,0.425143096
0.4308835517,0.4308835517,0.4308835517
0.4366815386,0.4366815386,0.4366815386
0.4425369973,0.4425369973,0.4425369973
0.4484498608,0.4484498608,0.4484498608
0.4544200544,0.4544200544,0.4544200544
0.4604474957,0.4604474957,0.4604474957
0.4665320951,0.4665320951,0.4665320951
0.4726737552,0.4726737552,0.4726737552
0.4788723711,0.4788723711,0.4788723711
0.4851278304,0.4851278304,0.4851278304
0.4914400134,0.4914400134,0.4914400134
0.4978087928,0.4978087928,0.4978087928
0.5042340338,0.5042340338,0.5042340338
0.5107155943,0.5107155943,0.5107155943
0.5172533249,0.5172533249,0.5172533249
0.5238470688,0.5238470688,0.5238470688
0.5304966619,0.5304966619,0.5304966619
0.5372019326,0.5372019326,0.5372019326
0.5439627025,0.5439627025,0.5439627025
0.5507787856,0.5507787856,0.5507787856
0.557649989,0.557649989,0.557649989
0.5645761125,0.5645761125,0.5645761125
0.5715569489,0.5715569489,0.5715569489
0.5785922839,0.5785922839,0.5785922839
0.5856818963,0.5856818963,0.5856818963
0.5928255578,0.5928255578,0.5928255578
0.6000230333,0.6000230333,0.6000230333
0.6072740809,0.6072740809,0.6072740809
0.6145784517,0.6145784517,0.6145784517
0.6219358902,0.6219358902,0.6219358902
0.6293461341,0.6293461341,0.6293461341
0.6368089145,0.6368089145,0.6368089145
0.6443239558,0.6443239558,0.6443239558
0.6518909762,0.6518909762,0.6518909762
0.6595096869,0.6595096869,0.6595096869
0.6671797931,0.6671797931,0.6671797931
0.6749009935,0.6749009935,0.6749009935
0.6826729805,0.6826729805,0.6826729805
0.6904954403,0.6904954403,0.6904954403
0.6983680528,0.6983680528,0.6983680528
0.7062904921,0.7062904921,0.7062904921
0.714262426,0.714262426,0.714262426
0.7222835165,0.7222835165,0.7222835165
0.7303534197,0.7303534197,0.7303534197
0.7384717858,0.7384717858,0.7384717858
0.7466382594,0.7466382594,0.7466382594
0.7548524794,0.7548524794,0.7548524794
0.7631140791,0.7631140791,0.7631140791
0.7714226862,0.7714226862,0.7714226862
0.7797779234,0.7797779234,0.7797779234
0.7881794075,0.7881794075,0.7881794075
0.7966267505,0.7966267505,0.7966267505
0.8051195591,0.8051195591,0.8051195591
0.8136574349,0.8136574349,0.8136574349
0.8222399745,0.8222399745,0.8222399745
0.8308667698,0.8308667698,0.8308667698
0.8395374075,0.8395374075,0.8395374075
0.8482514701,0.8482514701,0.8482514701
0.8570085352,0.8570085352,0.8570085352
0.8658081759,0.8658081759,0.8658081759
0.8746499609,0.8746499609,0.8746499609
0.8835334548,0.8835334548,0.8835334548
0.8924582176,0.8924582176,0.8924582176
0.9014238056,0.9014238056,0.9014238056
0.9104297708,0.9104297708,0.9104297708
0.9194756615,0.9194756615,0.9194756615
0.9285610221,0.9285610221,0.9285610221
0.9376853934,0.9376853934,0.9376853934
0.9468483125,0.9468483125,0.9468483125
0.9560493132,0.9560493132,0.9560493132
0.9652879259,0.9652879259,0.9652879259
0.9745636778,0.9745636778,0.9745636778
0.9838760929,0.9838760929,0.9838760929
0.9932246923,0.9932246923,0.9932246923
1.002608994,1.002608994,1.002608994
1.012028514,1.012028514,1.012028514
1.021482765,1.021482765,1.021482765
1.030971257,1.030971257,1.030971257
1.040493498,1.040493498,1.040493498
1.050048993,1.050048993,1.050048993
1.059637248,1.059637248,1.059637248
1.069257762,1.069257762,1.069257762
1.078910036,1.078910036,1.078910036
1.088593567,1.088593567,1.088593567
1.098307853,1.098307853,1.098307853
1.108052388,1.108052388,1.108052388
1.117826666,1.117826666,1.117826666
1.12763018,1.12763018,1.12763018
1.13746242,1.13746242,1.13746242
1.147322878,1.147322878,1.147322878
1.157211043,1.157211043,1.157211043
1.167126404,1.167126404,1.167126404
1.177068451,1.177068451,1.177068451
1.187036672,1.187036672,1.187036672
1.197030555,1.197030555,1.197030555
1.207049588,1.207049588,1.207049588
1.21709326,1.21709326,1.21709326
1.22716106,1.22716106,1.22716106
1.237252477,1.237252477,1.237252477
1.247367001,1.247367001,1.247367001
1.257504122,1.257504122,1.257504122
1.267663333,1.267663333,1.267663333
1.277844125,1.277844125,1.277844125
1.288045994,1.288045994,1.288045994
1.298268433,1.298268433,1.298268433
1.308510941,1.308510941,1.308510941
1.318773016,1.318773016,1.318773016
1.329054159,1.329054159,1.329054159
1.339353872,1.339353872,1.339353872
1.349671661,1.349671661,1.349671661
1.360007034,1.360007034,1.360007034
1.3703595,1.3703595,1.3703595
1.380728573,1.380728573,1.380728573
1.391113768,1.391113768,1.391113768
1.401514605,1.401514605,1.401514605
1.411930607,1.411930607,1.411930607
1.422361299,1.422361299,1.422361299
1.432806211,1.432806211,1.432806211
1.443264878,1.443264878,1.443264878
1.453736836,1.453736836,1.453736836
1.464221629,1.464221629,1.464221629
1.474718802,1.474718802,1.474718802
1.485227907,1.485227907,1.485227907
1.4957485,1.4957485,1.4957485
1.506280142,1.506280142,1.506280142
1.5168224,1.5168224,1.5168224
1.527374846,1.527374846,1.527374846
1.537937057,1.537937057,1.537937057
1.548508617,1.548508617,1.548508617
1.559089115,1.559089115,1.559089115
1.569678147,1.569678147,1.569678147
1.580275316,1.580275316,1.580275316
1.59088023,1.59088023,1.59088023
1.601492506,1.601492506,1.601492506
1.612111766,1.612111766,1.612111766
1.62273764,1.62273764,1.62273764
1.633369767,1.633369767,1.633369767
1.644007791,1.644007791,1.644007791
1.654651367,1.654651367,1.654651367
1.665300157,1.665300157,1.665300157
1.67595383,1.67595383,1.67595383
1.686612065,1.686612065,1.686612065
1.69727455,1.69727455,1.69727455
1.707940982,1.707940982,1.707940982
1.718611067,1.718611067,1.718611067
1.729284519,1.729284519,1.729284519
1.739961065,1.739961065,1.739961065
1.75064044,1.75064044,1.75064044
1.761322389,1.761322389,1.761322389
1.772006669,1.772006669,1.772006669
1.782693046,1.782693046,1.782693046
1.793381297,1.793381297,1.793381297
1.804071211,1.804071211,1.804071211
1.81476259,1.81476259,1.81476259
1.825455243,1.825455243,1.825455243
1.836148996,1.836148996,1.836148996
1.846843685,1.846843685,1.846843685
1.857539156,1.857539156,1.857539156
1.868235272,1.868235272,1.868235272
1.878931906,1.878931906,1.878931906
1.889628945,1.889628945,1.889628945
1.900326289,1.900326289,1.900326289
1.911023853,1.911023853,1.911023853
1.921721563,1.921721563,1.921721563
1.932419363,1.932419363,1.932419363
1.943117209,1.943117209,1.943117209
1.953815071,1.953815071,1.953815071
1.964512935,1.964512935,1.964512935
1.975210785,1.975210785,1.975210785
1.985908559,1.985908559,1.985908559
1.99660614,1.99660614,1.99660614
2.007303358,2.007303358,2.007303358
2.017999991,2.017999991,2.017999991
2.028695767,2.028695767,2.028695767
2.039390367,2.039390367,2.039390367
2.050083425,2.050083425,2.050083425
2.060774533,2.060774533,2.060774533
2.071463239,2.071463239,2.071463239
2.082149049,2.082149049,2.082149049
2.092831434,2.092831434,2.092831434
2.103509824,2.103509824,2.103509824
2.114183616,2.114183616,2.114183616
2.124852172,2.124852172,2.124852172
2.135514823,2.135514823,2.135514823
2.14617087,2.14617087,2.14617087
2.156819583,2.156819583,2.156819583
2.167460206,2.167460206,2.167460206
2.178091959,2.178091959,2.178091959
2.188714034,2.188714034,2.188714034
2.199325605,2.199325605,2.199325605
2.209925822,2.209925822,2.209925822
2.220513816,2.220513816,2.220513816
2.2310887,2.2310887,2.2310887
2.241649571,2.241649571,2.241649571
2.252195509,2.252195509,2.252195509
2.262725583,2.262725583,2.262725583
2.273238846,2.273238846,2.273238846
2.283734342,2.283734342,2.283734342
2.294211105,2.294211105,2.294211105
2.304668161,2.304668161,2.304668161
2.315104527,2.315104527,2.315104527
2.325519216,2.325519216,2.325519216
2.335911235,2.335911235,2.335911235
2.346279587,2.346279587,2.346279587
2.356623275,2.356623275,2.356623275
2.366941299,2.366941299,2.366941299
2.377232658,2.377232658,2.377232658
2.387496356,2.387496356,2.387496356
2.397731394,2.397731394,2.397731394
2.407936781,2.407936781,2.407936781
2.418111527,2.418111527,2.418111527
2.428254651,2.428254651,2.428254651
2.438365174,2.438365174,2.438365174
2.448442128,2.448442128,2.448442128
2.458484551,2.458484551,2.458484551
2.468491493,2.468491493,2.468491493
2.478462012,2.478462012,2.478462012
2.488395177,2.488395177,2.488395177
2.498290072,2.498290072,2.498290072
2.50814579,2.50814579,2.50814579
2.517961441,2.517961441,2.517961441
2.527736148,2.527736148,2.527736148
2.537469049,2.537469049,2.537469049
2.5471593,2.5471593,2.5471593
2.556806071,2.556806071,2.556806071
2.566408553,2.566408553,2.566408553
2.575965953,2.575965953,2.575965953
2.585477497,2.585477497,2.585477497
2.594942433,2.594942433,2.594942433
2.604360026,2.604360026,2.604360026
2.613729565,2.613729565,2.613729565
2.623050358,2.623050358,2.623050358
2.632321737,2.632321737,2.632321737
2.641543056,2.641543056,2.641543056
2.650713692,2.650713692,2.650713692
2.659833046,2.659833046,2.659833046
2.668900543,2.668900543,2.668900543
2.677915632,2.677915632,2.677915632
2.686877788,2.686877788,2.686877788
2.695786512,2.695786512,2.695786512
2.704641329,2.704641329,2.704641329
2.713441792,2.713441792,2.713441792
2.722187479,2.722187479,2.722187479
2.730877998,2.730877998,2.730877998
2.73951298,2.73951298,2.73951298
2.748092087,2.748092087,2.748092087
2.756615007,2.756615007,2.756615007
2.765081456,2.765081456,2.765081456
2.77349118,2.77349118,2.77349118
2.781843952,2.781843952,2.781843952
2.790139573,2.790139573,2.790139573
2.798377875,2.798377875,2.798377875
2.806558717,2.806558717,2.806558717
2.814681986,2.814681986,2.814681986
2.822747602,2.822747602,2.822747602
2.830755511,2.830755511,2.830755511
2.838705689,2.838705689,2.838705689
2.846598141,2.846598141,2.846598141
2.854432901,2.854432901,2.854432901
2.862210034,2.862210034,2.862210034
2.869929632,2.869929632,2.869929632
2.877591816,2.877591816,2.877591816
2.885196739,2.885196739,2.885196739
2.892744579,2.892744579,2.892744579
2.900235544,2.900235544,2.900235544
2.907669873,2.907669873,2.907669873
2.91504783,2.91504783,2.91504783
2.922369708,2.922369708,2.922369708
2.92963583,2.92963583,2.92963583
2.936846544,2.936846544,2.936846544
2.944002228,2.944002228,2.944002228
2.951103284,2.951103284,2.951103284
2.958150144,2.958150144,2.958150144
2.965143264,2.965143264,2.965143264
2.972083128,2.972083128,2.972083128
2.978970245,2.978970245,2.978970245
2.985805149,2.985805149,2.985805149
2.9925884,2.9925884,2.9925884
2.999320581,2.999320581,2.999320581
3.0060023,3.0060023,3.0060023
3.012634188,3.012634188,3.012634188
3.019216899,3.019216899,3.019216899
3.025751111,3.025751111,3.025751111
3.032237521,3.032237521,3.032237521
3.038676851,3.038676851,3.038676851
3.045069839,3.045069839,3.045069839
3.051417248,3.051417248,3.051417248
3.057719857,3.057719857,3.057719857
3.063978465,3.063978465,3.063978465
3.07019389,3.07019389,3.07019389
3.076366966,3.076366966,3.076366966
3.082498543,3.082498543,3.082498543
3.08858949,3.08858949,3.08858949
3.094640687,3.094640687,3.094640687
3.100653032,3.100653032,3.100653032
3.106627434,3.106627434,3.106627434
3.112564815,3.112564815,3.112564815
3.11846611,3.11846611,3.11846611
3.124332264,3.124332264,3.124332264
3.130164232,3.130164232,3.130164232
3.135962977,3.135962977,3.135962977
3.141729472,3.141729472,3.141729472
3.147464697,3.147464697,3.147464697
3.153169635,3.153169635,3.153169635
3.158845278,3.158845278,3.158845278
3.16449262,3.16449262,3.16449262
3.170112657,3.170112657,3.170112657
3.17570639,3.17570639,3.17570639
3.181274817,3.181274817,3.181274817
3.186818938,3.186818938,3.186818938
3.192339751,3.192339751,3.192339751
3.197838251,3.197838251,3.197838251
3.203315429,3.203315429,3.203315429
3.20877227,3.20877227,3.20877227
3.214209755,3.214209755,3.214209755
3.219628855,3.219628855,3.219628855
3.225030533,3.225030533,3.225030533
3.230415742,3.230415742,3.230415742
3.235785421,3.235785421,3.235785421
3.241140501,3.241140501,3.241140501
3.246481893,3.246481893,3.246481893
3.251810495,3.251810495,3.251810495
3.257127189,3.257127189,3.257127189
3.262432836,3.262432836,3.262432836
3.267728278,3.267728278,3.267728278
3.273014336,3.273014336,3.273014336
3.278291805,3.278291805,3.278291805
3.28356146,3.28356146,3.28356146
3.288824046,3.288824046,3.288824046
3.294080282,3.294080282,3.294080282
3.299330857,3.299330857,3.299330857
3.30457643,3.30457643,3.30457643
3.309817624,3.309817624,3.309817624
3.315055033,3.315055033,3.315055033
3.320289211,3.320289211,3.320289211
3.325520675,3.325520675,3.325520675
3.330749903,3.330749903,3.330749903
3.335977333,3.335977333,3.335977333
3.341203358,3.341203358,3.341203358
3.346428326,3.346428326,3.346428326
3.351652542,3.351652542,3.351652542
3.356876257,3.356876257,3.356876257
3.362099677,3.362099677,3.362099677
3.367322952,3.367322952,3.367322952
3.372546179,3.372546179,3.372546179
3.377445991,3.377444031,3.377445991
3.382673506,3.382658929,3.382673506
3.387906868,3.387861956,3.387906868
3.393147567,3.393050126,3.393147567
3.398396577,3.398221432,3.398396577
3.403654549,3.403374477,3.403654549
3.408921697,3.408508032,3.408921697
3.414198664,3.413621689,3.414198664
3.419485629,3.418714865,3.419485629
3.424782715,3.42378712,3.424782715
3.430090001,3.428838113,3.430090001
3.435407535,3.433867581,3.435407535
3.440735341,3.438875313,3.440735341
3.446073426,3.443861142,3.446073426
3.451421784,3.448824931,3.451421784
3.456780396,3.453766568,3.456780396
3.462149238,3.458685959,3.462149238
3.467528278,3.463583024,3.467528278
3.47291748,3.468457694,3.47291748
3.478316806,3.473309907,3.478316806
3.483726212,3.478139609,3.483726212
3.489145655,3.482946749,3.489145655
3.49457509,3.487731282,3.49457509
3.500014469,3.492493163,3.500014469
3.505463664,3.497232278,3.505463664
3.510922797,3.501948734,3.510922797
3.516391737,3.506642418,3.516391737
3.521870435,3.511313292,3.521870435
3.527358841,3.51596132,3.527358841
3.532856903,3.52058647,3.532856903
3.538364568,3.525188713,3.538364568
3.543881779,3.529768029,3.543881779
3.549408475,3.534324405,3.549408475
3.554944591,3.538857838,3.554944591
3.560490056,3.543368343,3.560490056
3.566044788,3.547855949,3.566044788
3.571608698,3.552320715,3.571608698
3.577181681,3.556762728,3.577181681
3.582763613,3.561182121,3.582763613
3.588354344,3.565579083,3.588354344
3.593953693,3.56995388,3.593953693
3.599561429,3.574306881,3.599561429
3.605177257,3.578638599,3.605177257
3.610801189,3.582950055,3.610801189
3.616432523,3.58724212,3.616432523
3.622070634,3.591516313,3.622070634
3.62771463,3.595774865,3.62771463
3.63336318,3.600021167,3.63336318
3.63901438,3.604260744,3.63901438
3.644665882,3.608499369,3.644665882
3.650316981,3.612737691,3.650316981
3.655966908,3.616975135,3.655966908
3.661614617,3.621210915,3.661614617
3.667258909,3.625444132,3.667258909
3.672898549,3.629673861,3.672898549
3.678532357,3.633899215,3.678532357
3.684159291,3.638119413,3.684159291
3.689778509,3.642333825,3.689778509
3.69538942,3.646542007,3.69538942
3.700991714,3.650743726,3.700991714
3.70658538,3.654938973,3.70658538
3.712170704,3.659127965,3.712170704
3.717748258,3.663311129,3.717748258
3.723318866,3.667489083,3.723318866
3.728883556,3.671662599,3.728883556
3.7344435,3.675832555,3.7344435
3.739999933,3.679999878,3.739999933
3.74555406,3.684165472,3.74555406
3.751106942,3.688330132,3.751106942
3.756659376,3.692494456,3.756659376
3.762212675,3.696656476,3.762212675
3.767773832,3.700797582,3.767773832
3.773349803,3.704898496,3.773349803
3.778945003,3.708946614,3.778945003
3.784562245,3.712933171,3.784562245
3.790203334,3.716851782,3.790203334
3.795869156,3.720697445,3.795869156
3.801560743,3.724466624,3.801560743
3.807278417,3.728156262,3.807278417
3.813022271,3.731763851,3.813022271
3.818792225,3.735287294,3.818792225
3.824588068,3.738724807,3.824588068
3.830409485,3.742074854,3.830409485
3.836256077,3.745336093,3.836256077
3.84212738,3.748507344,3.84212738
3.848022873,3.751587559,3.848022873
3.853941991,3.754575805,3.853941991
3.859884131,3.757471246,3.859884131
3.865848656,3.760273133,3.865848656
3.871834902,3.762980794,3.871834902
3.877842183,3.765593627,3.877842183
3.88386979,3.768111096,3.88386979
3.889916999,3.770532724,3.889916999
3.89598307,3.772858089,3.89598307
3.902067248,3.775086826,3.902067248
3.908168673,3.777218588,3.908168673
3.914286769,3.779253177,3.914286769
3.920420655,3.781190346,3.920420655
3.926569543,3.783029935,3.926569543
3.932732639,3.784771842,3.932732639
3.938909143,3.786416025,3.938909143
3.94509825,3.78796251,3.94509825
3.951299153,3.789411394,3.951299153
3.957511042,3.790762854,3.957511042
3.963733108,3.792017158,3.963733108
3.969964541,3.793174674,3.969964541
3.976204531,3.794235887,3.976204531
3.982452275,3.79520142,3.982452275
3.988706971,3.796072056,3.988706971
3.994967826,3.796848776,3.994967826
4.001234337,3.797532835,4.001234337
4.007505166,3.7981257,4.007505166
4.013779836,3.798629327,4.013779836
4.020057603,3.799046156,4.020057603
4.026337746,3.799379322,4.026337746
4.032620041,3.799632941,4.032620041
4.038903604,3.799812463,4.038903604
4.045187928,3.799925397,4.045187928
4.051472602,3.7999824,4.051472602
4.057757337,3.799999295,4.057757337
4.06404221,3.799999952,4.06404221
4.070327545,3.799999952,4.070327545
4.076614442,3.799999952,4.076614442
4.082903125,3.799999952,4.082903125
4.089192666,3.799999952,4.089192666
4.095482194,3.799999952,4.095482194
4.101771601,3.799999952,4.101771601
4.108060631,3.799999952,4.108060631
4.114348883,3.799999952,4.114348883
4.120635828,3.799999952,4.120635828
4.126920813,3.799999952,4.126920813
4.133203077,3.799999952,4.133203077
4.139481754,3.799999952,4.139481754
4.145755889,3.799999952,4.145755889
4.152024444,3.799999952,4.152024444
4.158286306,3.799999952,4.158286306
4.164540297,3.799999952,4.164540297
4.170785184,3.799999952,4.170785184
4.177019684,3.799999952,4.177019684
4.183242475,3.799999952,4.183242475
4.189452202,3.799999952,4.189452202
4.195647485,3.799999952,4.195647485
4.201826925,3.799999952,4.201826925
4.207989113,3.799999952,4.207989113
4.214132636,3.799999952,4.214132636
4.220256083,3.799999952,4.220256083
4.226358051,3.799999952,4.226358051
4.232437152,3.799999952,4.232437152
4.238492018,3.799999952,4.238492018
4.244521306,3.799999952,4.244521306
4.250523705,3.799999952,4.250523705
4.256497939,3.799999952,4.256497939
4.262442773,3.799999952,4.262442773
4.268357016,3.799999952,4.268357016
4.274239528,3.799999952,4.274239528
4.280089219,3.799999952,4.280089219
4.28590506,3.799999952,4.28590506
4.291686079,3.799999952,4.291686079
4.297431369,3.799999952,4.297431369
4.303140089,3.799999952,4.303140089
4.308811468,3.799999952,4.308811468
4.314444805,3.799999952,4.314444805
4.320039476,3.799999952,4.320039476
4.325594929,3.799999952,4.325594929
4.331110691,3.799999952,4.331110691
4.336586371,3.799999952,4.336586371
4.342021653,3.799999952,4.342021653
4.347416306,3.799999952,4.347416306
4.35277018,3.799999952,4.35277018
4.358083206,3.799999952,4.358083206
4.363355399,3.799999952,4.363355399
4.368586857,3.799999952,4.368586857
4.373777758,3.799999952,4.373777758
4.378928363,3.799999952,4.378928363
4.384039015,3.799999952,4.384039015
4.389110134,3.799999952,4.389110134
4.394142221,3.799999952,4.394142221
4.399135854,3.799999952,4.399135854
4.404091684,3.799999952,4.404091684
4.409010437,3.799999952,4.409010437
4.413892909,3.799999952,4.413892909
4.418739964,3.799999952,4.418739964
4.423552534,3.799999952,4.423552534
4.42833161,3.799999952,4.42833161
4.433078243,3.799999952,4.433078243
4.437793542,3.799999952,4.437793542
4.442478665,3.799999952,4.442478665
4.447134819,3.799999952,4.447134819
4.451763253,3.799999952,4.451763253
4.456365258,3.799999952,4.456365258
4.460942155,3.799999952,4.460942155
4.465495298,3.799999952,4.465495298
4.470026061,3.799999952,4.470026061
4.474535839,3.799999952,4.474535839
4.479026039,3.799999952,4.479026039
4.483498072,3.799999952,4.483498072
4.487953352,3.799999952,4.487953352
4.492393284,3.799999952,4.492393284
4.496819261,3.799999952,4.496819261
4.501232656,3.799999952,4.501232656
4.505634812,3.799999952,4.505634812
4.510027039,3.799999952,4.510027039
4.514410603,3.799999952,4.514410603
4.51878672,3.799999952,4.51878672
4.523156543,3.799999952,4.523156543
4.527521162,3.799999952,4.527521162
4.531881585,3.799999952,4.531881585
4.536238739,3.799999952,4.536238739
4.540593452,3.799999952,4.540593452
4.544946449,3.799999952,4.544946449
4.54929834,3.799999952,4.54929834
4.55364961,3.799999952,4.55364961
4.558000609,3.799999952,4.558000609
